filename,augmentation,duration,sample_rate,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29
carine_confirm.wav,original,1.770702947845805,22050,-410.1622619628906,60.59935760498047,48.06155014038086,-0.9498762488365173,26.80238914489746,9.83867359161377,-5.941034317016602,-5.500110149383545,5.9241108894348145,0.38253578543663025,-0.4080870747566223,5.811397075653076,-0.04190954193472862,117.49824523925781,59.58317184448242,27.769542694091797,24.562484741210938,10.035371780395508,17.856019973754883,19.591373443603516,17.445024490356445,7.879995822906494,12.286227226257324,5.67803430557251,7.099344253540039,6.826685905456543,7462.79296875,0.025754766538739204,0.17469054383116883,3542.6066005154826
carine_confirm.wav,pitch_shift,1.770702947845805,22050,-440.0166320800781,68.7303695678711,41.065006256103516,-0.6828905344009399,25.27961540222168,-0.4570060968399048,-11.939305305480957,0.16745412349700928,6.95304012298584,-2.0515658855438232,3.2902984619140625,1.0648882389068604,-7.875894069671631,114.64939880371094,59.31242752075195,31.340938568115234,23.072912216186523,14.522859573364258,20.66748809814453,18.37776756286621,15.135699272155762,8.239335060119629,9.568309783935547,7.007946968078613,5.443184852600098,9.944477081298828,6990.740411931818,0.016590354964137077,0.1739359273538961,3297.651938999458
carine_confirm.wav,time_stretch,1.4756009070294784,22050,-433.9449462890625,62.2506103515625,49.122344970703125,-3.36575984954834,26.2271728515625,9.018525123596191,-8.41290283203125,-8.030385971069336,4.582577705383301,-0.9518961310386658,-1.2353217601776123,6.4918317794799805,-0.3920108675956726,117.84087371826172,59.560935974121094,27.5598087310791,25.28388786315918,10.04906940460205,18.378250122070312,20.661441802978516,17.74613380432129,7.353290557861328,12.308311462402344,5.263169765472412,6.21327543258667,6.750124454498291,7454.189300537109,0.018753256648778915,0.1714935302734375,3531.5420002175047
carine_confirm.wav,background_noise,1.770702947845805,22050,-276.28335664798624,20.307420545404785,22.836366408081272,5.211421427247046,11.664335565106963,4.04656879173592,-2.476704807324037,-2.16872981570636,-0.4809377842389036,-0.8001525876211709,1.4227327272892163,3.1875239174760117,1.9018898621306815,37.53288353825432,38.283686463539446,19.599943930869347,11.519537882974191,7.651415136146419,11.16922102658443,13.464905932482722,12.415006279788784,8.665714996793689,8.38822651095766,5.0531981554209775,5.7519697413606306,5.792213154706016,8817.706853693182,0.027216490358114243,0.3330395190746753,4747.032869888716
carine_yes.wav,original,1.9413605442176871,22050,-403.49945068359375,72.3300552368164,45.78922653198242,2.3547897338867188,22.226551055908203,8.60802173614502,-1.6022279262542725,-3.7960405349731445,9.416708946228027,2.5068118572235107,-1.5775635242462158,1.6657767295837402,-2.7089955806732178,113.43098449707031,51.4278450012207,20.972164154052734,25.26106071472168,13.203774452209473,12.167984008789062,15.740945816040039,14.569337844848633,8.245987892150879,10.415166854858398,8.169501304626465,6.8858962059021,6.219344615936279,6719.64111328125,0.024273058399558067,0.13584100632440477,3113.6446783679808
carine_yes.wav,pitch_shift,1.9413605442176871,22050,-430.7077331542969,79.34049224853516,39.72023391723633,1.648032546043396,17.083261489868164,3.148805856704712,-8.27180004119873,1.9110863208770752,8.400002479553223,-3.9196155071258545,-2.5688297748565674,-1.3310807943344116,-9.348973274230957,113.48399353027344,46.823509216308594,21.41661262512207,24.006277084350586,12.434345245361328,14.003641128540039,19.498186111450195,9.355602264404297,9.60380744934082,9.07919979095459,8.07898235321045,8.067671775817871,9.888665199279785,6331.915283203125,0.013747978955507278,0.12836565290178573,2847.3270034012307
carine_yes.wav,time_stretch,1.6177777777777778,22050,-424.7998352050781,70.38337707519531,49.49542999267578,1.1197154521942139,19.807790756225586,8.67770767211914,-3.0407230854034424,-6.274501800537109,10.147989273071289,1.4180381298065186,-1.7524340152740479,1.883277416229248,-4.040780067443848,116.30203247070312,44.562129974365234,20.510282516479492,24.564327239990234,11.598341941833496,10.181422233581543,15.422476768493652,15.552098274230957,7.343565464019775,10.623677253723145,7.470038890838623,7.127106189727783,5.435468673706055,7385.42724609375,0.016242194920778275,0.14326171875,3251.4895521690655
carine_yes.wav,background_noise,1.9413605442176871,22050,-273.6619406490972,26.415150820431037,23.9730250814397,8.587489538754028,8.624317110487699,4.384073312249074,0.9703803423994244,-2.3011588518514166,2.293435236299336,0.9882685469471213,1.3003014873086245,-1.0595233520981195,-1.073761418388207,35.357404122847726,32.491622957795116,15.458075574553899,11.545045802226133,7.527302277377539,8.70575037880863,9.268896122916596,9.711880455352988,5.765911723407597,6.703605262705816,5.5309422518180185,5.954327093569604,5.7298918816251785,8825.921630859375,0.0255918949842453,0.2896205357142857,4538.3331024764375
confirm-transaction-best.wav,original,3.648027210884354,22050,-436.1697082519531,78.50733947753906,3.681975841522217,-20.91094970703125,-11.941914558410645,-10.530427932739258,-0.47894954681396484,1.1372755765914917,-6.014955520629883,-10.97463321685791,-9.1544189453125,-2.260230302810669,-6.220242023468018,139.1549835205078,59.08399963378906,20.294580459594727,20.727783203125,11.043063163757324,15.318536758422852,8.059685707092285,9.376639366149902,11.744574546813965,12.595410346984863,9.455476760864258,8.123225212097168,9.053201675415039,3656.6240914260284,0.016206901520490646,0.12864356704905064,2119.552621382201
confirm-transaction-best.wav,pitch_shift,3.648027210884354,22050,-458.8347473144531,73.67891693115234,-3.89017915725708,-23.641496658325195,-11.915048599243164,-8.606517791748047,2.17151141166687,-4.637292385101318,-11.379230499267578,-11.455117225646973,-4.623884201049805,-5.487056732177734,-11.089407920837402,130.22035217285156,55.94503402709961,20.689390182495117,20.668216705322266,12.849239349365234,12.987954139709473,7.822324752807617,10.121480941772461,13.321830749511719,13.324411392211914,7.740158557891846,6.867509365081787,8.413951873779297,3893.2167536095726,0.011886309832334518,0.14707772943037975,2259.1968840871073
confirm-transaction-best.wav,time_stretch,3.04,22050,-462.3336181640625,76.06438446044922,5.387739658355713,-19.53445816040039,-10.86693286895752,-11.726766586303711,-0.5978133678436279,0.06965063512325287,-7.029002666473389,-11.181498527526855,-9.431593894958496,-2.8722896575927734,-7.199199676513672,136.94261169433594,58.047672271728516,19.56484603881836,20.791976928710938,10.686308860778809,15.375231742858887,7.811299800872803,8.912384986877441,11.818364143371582,12.855876922607422,9.945894241333008,7.607734680175781,9.171857833862305,3794.281891102099,0.012299895286560059,0.14206002504770993,2206.030951090338
confirm-transaction-best.wav,background_noise,3.648027210884354,22050,-276.0032793551372,21.71527015616173,6.765266136897891,-6.593629415109104,-5.647726243932724,-4.332977747627575,0.5571473799677905,1.0504796589665257,-3.8279590447240355,-5.040603776863129,-3.4055218030100707,-0.3556988705649778,-1.856535141024491,44.9510967074511,30.550367792552912,10.907607897953358,11.929890435185074,8.0983876367617,8.858110837475339,5.430090002232301,5.751923204436191,7.097957201803247,9.068520047933047,6.637634411536066,4.998211504721085,5.238285766316973,8716.722396657437,0.01858546771109104,0.37748776206487344,4793.76974557649
confirm-transaction-david.wav,original,3.3480272108843536,22050,-401.9324951171875,75.82904052734375,10.218483924865723,31.328845977783203,-5.010542869567871,25.892684936523438,-11.23381519317627,8.783185958862305,-12.115007400512695,9.259586334228516,-4.540300369262695,4.55673885345459,0.23016326129436493,113.23165130615234,36.054656982421875,18.570636749267578,18.5768985748291,11.165392875671387,8.913887977600098,15.369929313659668,13.13974666595459,7.707242965698242,7.659804344177246,9.374868392944336,6.23068380355835,8.911845207214355,5902.2509765625,0.01774880662560463,0.1491918103448276,2785.7021749911073
confirm-transaction-david.wav,pitch_shift,3.3480272108843536,22050,-428.57806396484375,71.28646850585938,16.622888565063477,21.89012336730957,0.77034991979599,18.03887367248535,-12.98236083984375,5.453808784484863,-9.625741958618164,11.172730445861816,-8.161256790161133,9.444096565246582,-9.12746810913086,116.73091125488281,32.632320404052734,17.173460006713867,17.325233459472656,11.54804801940918,10.352848052978516,15.43291187286377,10.609061241149902,7.817056179046631,5.787144184112549,9.313600540161133,5.8967390060424805,8.915589332580566,6501.022528286638,0.013254883699119091,0.14985856681034482,2960.0372339866713
confirm-transaction-david.wav,time_stretch,2.7900226757369615,22050,-432.5103759765625,77.67401885986328,9.781734466552734,30.833017349243164,-6.144400596618652,26.473125457763672,-12.244996070861816,9.29983901977539,-12.70055866241455,9.580000877380371,-4.896839618682861,5.394240379333496,-0.17809027433395386,114.65555572509766,31.137414932250977,17.110090255737305,18.59095573425293,11.746227264404297,7.897858142852783,16.971643447875977,13.265653610229492,8.541106224060059,8.122953414916992,9.979528427124023,6.193328380584717,8.870574951171875,5974.841005940083,0.011024071834981441,0.14017707257231404,2741.9850471821974
confirm-transaction-david.wav,background_noise,3.3480272108843536,22050,-276.4531623593496,25.36917194677605,12.378720610789575,10.955061042992952,5.785400532779713,7.356093222311639,-1.146129229527368,-1.8548595571207067,-0.5674373493487066,2.2806750028163107,0.3258748264255746,1.2718820342292,-0.3068928607140731,47.03986545742691,34.63541119877567,13.839530820926358,13.45299391337779,7.713712559155973,6.2797139837912574,9.504167743400972,9.670056075729537,6.318823188525601,5.05556208890832,5.212913146486807,4.477544245821018,5.2403597475533195,8340.774851831897,0.02003324031829834,0.3412176724137931,4496.727068451627
Mike-approve.wav,original,5.333333333333333,22050,-590.9057006835938,73.63520050048828,63.30789566040039,34.208251953125,31.091928482055664,15.227913856506348,0.24711357057094574,3.6104884147644043,2.663666009902954,4.132283687591553,-7.8443732261657715,2.5406508445739746,0.40924137830734253,96.61470794677734,72.80915832519531,38.24260330200195,25.450151443481445,21.90267562866211,19.281099319458008,19.570484161376953,15.19866943359375,9.763365745544434,9.749897003173828,16.990610122680664,10.36666202545166,9.19012451171875,3426.400730298913,0.007745629642158747,0.11297342051630435,1943.4492896090858
Mike-approve.wav,pitch_shift,5.333333333333333,22050,-601.4767456054688,70.94342041015625,59.48690414428711,30.90432357788086,28.636981964111328,6.425950050354004,-0.506673276424408,2.6203982830047607,3.1119377613067627,-2.6331968307495117,-4.701819896697998,3.9517149925231934,-3.3757388591766357,90.64937591552734,69.3675765991211,40.4043083190918,24.574398040771484,18.35865020751953,21.460922241210938,21.62009048461914,11.414219856262207,9.441492080688477,11.338785171508789,10.488595962524414,12.106952667236328,10.593406677246094,3769.106339164402,0.005448677111417055,0.13211404551630435,2160.135714195441
Mike-approve.wav,time_stretch,4.444444444444445,22050,-615.216064453125,71.3031234741211,61.91389083862305,33.1433219909668,31.177480697631836,14.721529960632324,-1.3664016723632812,2.706270933151245,2.0170130729675293,4.426792144775391,-8.560141563415527,2.789198160171509,0.3339265286922455,96.1729736328125,71.80426025390625,38.199729919433594,25.5974063873291,20.985483169555664,19.14051055908203,20.80428123474121,15.260442733764648,9.724781036376953,9.723773002624512,16.599958419799805,10.465312957763672,9.48073673248291,3657.2799682617188,0.0052220639772713184,0.12335968017578125,2083.997293989922
Mike-approve.wav,background_noise,5.333333333333333,22050,-299.3844076835859,13.239186695717642,15.515027742542072,11.480821415636976,9.484087295023453,6.428244384271157,1.6926161835627103,1.1809558889500325,0.08166174631754605,-0.47623567013379264,-1.2072718799317796,-0.29874318151268525,-0.3585360964692591,22.056523975215406,25.035127550848646,17.19690960370372,13.781947790369781,11.294445212057918,8.166650549009479,8.743402552685506,6.840103985552666,4.725261559140966,5.17710334281033,6.6188119117900674,4.9768671479252795,4.805583712290044,9018.43314792799,0.010621228255331516,0.38102921195652173,4934.230939182613
Mike-confirm.wav,original,3.84,22050,-580.962890625,76.5365982055664,39.42938232421875,30.69420623779297,18.86137580871582,14.759488105773926,-1.69096839427948,-3.4554409980773926,-2.9083569049835205,4.550729274749756,3.582247495651245,5.76580286026001,3.2460122108459473,134.5647735595703,72.04887390136719,31.371089935302734,30.506864547729492,14.247742652893066,15.520842552185059,19.324785232543945,15.61606502532959,15.316454887390137,9.019975662231445,12.937932968139648,10.652543067932129,8.574466705322266,3365.6007330101656,0.009233209304511547,0.08091349774096386,1784.3496946159867
Mike-confirm.wav,pitch_shift,3.84,22050,-602.0911254882812,74.10468292236328,39.86217498779297,27.20684051513672,15.324004173278809,7.122925758361816,-8.013980865478516,-4.362605571746826,1.2897675037384033,6.364158630371094,3.3527324199676514,3.9635753631591797,-2.4235148429870605,134.99838256835938,70.99871826171875,28.300722122192383,29.97056770324707,15.801934242248535,11.468637466430664,22.99178123474121,15.646990776062012,9.46950626373291,13.874119758605957,10.950156211853027,8.574117660522461,9.789158821105957,3994.8631930064007,0.006850683595985174,0.09375294145331325,2036.7921180000405
Mike-confirm.wav,time_stretch,3.2,22050,-604.1775512695312,73.19474792480469,38.90853500366211,29.601402282714844,17.488950729370117,13.350513458251953,-3.847106456756592,-5.922922134399414,-4.267862319946289,4.466114044189453,3.498875856399536,6.146448135375977,3.142270803451538,138.1258087158203,68.8222427368164,30.14791488647461,31.13204574584961,14.154679298400879,14.975362777709961,19.718664169311523,16.890188217163086,15.470099449157715,9.053356170654297,12.503913879394531,10.887287139892578,8.746959686279297,3823.1577997622285,0.005969461053609848,0.08765356091485507,1958.7783988916042
Mike-confirm.wav,background_noise,3.84,22050,-298.0594720498215,12.258078649677588,10.91530065164204,10.524304124828525,5.10974182705791,2.658181960343555,-1.347938835318888,-1.4308731427962977,-0.6405514368000089,-0.05699638552592737,1.3012746136624722,0.8456995897762654,0.9429886384211696,24.95914298107063,25.57169879663456,17.507104443912283,12.195055259979,8.199948893468884,7.1346182009506585,8.103303098720094,7.6836880167293415,6.879257855549466,5.5163903871884115,5.670857731802505,4.996232985802343,4.691330886638539,8915.135248023344,0.012193129397928715,0.3712643542921687,4854.837982200229
yes-approve-best.wav,original,3.2,22050,-416.6065368652344,112.96684265136719,-9.504646301269531,-18.414636611938477,-18.699499130249023,-10.408515930175781,1.7653131484985352,-1.5430054664611816,-6.797338485717773,-11.967933654785156,-10.218295097351074,-7.900972843170166,-10.305788040161133,95.11802673339844,56.28162384033203,22.419994354248047,24.48455047607422,16.278850555419922,13.048857688903809,9.089017868041992,11.884757041931152,10.072320938110352,10.739644050598145,9.494864463806152,12.53583812713623,8.25239372253418,2197.5570015285325,0.02792257070541382,0.06822845901268115,1277.9861398231858
yes-approve-best.wav,pitch_shift,3.2,22050,-436.65802001953125,106.64193725585938,-18.93561553955078,-21.596467971801758,-18.98280143737793,-5.11324405670166,2.462707042694092,-6.716538906097412,-12.242313385009766,-14.051580429077148,-9.895696640014648,-12.070632934570312,-16.778446197509766,88.99256896972656,53.483680725097656,20.876483917236328,22.509920120239258,17.931711196899414,10.468324661254883,9.027472496032715,11.571589469909668,11.10544490814209,10.4253568649292,10.388442039489746,10.436650276184082,12.804642677307129,2326.3661260190215,0.020983250811696053,0.07143766983695653,1362.5435378807972
yes-approve-best.wav,time_stretch,2.6666666666666665,22050,-448.8248291015625,115.65113067626953,-10.636454582214355,-18.33646583557129,-19.103229522705078,-11.281144142150879,2.196324586868286,-2.1200084686279297,-6.794341087341309,-12.319278717041016,-11.121956825256348,-7.772350311279297,-10.550601959228516,98.0445556640625,56.4374885559082,21.661882400512695,24.089431762695312,15.395954132080078,12.99960994720459,7.60839319229126,10.892319679260254,8.574119567871094,9.685877799987793,9.459916114807129,12.970234870910645,8.558223724365234,2064.0043308423915,0.019515324383974075,0.06327275815217391,1252.7274101520638
yes-approve-best.wav,background_noise,3.2,22050,-271.6064834178207,39.05910038723235,8.14348341539899,-8.091811655553226,-10.883317736406582,-4.380426952930433,3.0650645778013508,1.9879912571837035,-2.480857924823816,-5.470019268922076,-5.0091819140605125,-4.012596422766075,-4.930129581431376,32.07754768676952,29.1160189527073,12.389933938735723,10.939473388237513,10.508431438533727,8.37281570128309,6.892032910224167,5.7560745556914945,6.939616188811721,6.675851894548368,6.470187280333482,6.672425840843137,5.74002336584539,8077.213718580163,0.029629524797201157,0.26455290421195654,4040.4151214410253
yes-approve-david.wav,original,3.006666666666667,22050,-432.50079345703125,78.26364135742188,13.949836730957031,22.60647201538086,-8.379718780517578,18.059614181518555,-10.374263763427734,2.4217631816864014,-6.665224075317383,2.409627914428711,-4.976676940917969,2.630880355834961,2.6852383613586426,125.24732971191406,52.488704681396484,31.568552017211914,22.180524826049805,16.755340576171875,14.687917709350586,16.498046875,13.275758743286133,10.133880615234375,6.058859348297119,11.926355361938477,7.19386625289917,7.695139408111572,5645.591759314904,0.015833241865038872,0.14442232572115385,2728.582891705172
yes-approve-david.wav,pitch_shift,3.006666666666667,22050,-456.9573669433594,73.96074676513672,13.45632553100586,13.519081115722656,-4.581778049468994,11.641630172729492,-13.55941104888916,1.6462397575378418,-6.343493461608887,2.497739791870117,-4.712855339050293,5.851823329925537,-2.461313247680664,128.04872131347656,50.90363693237305,35.86064910888672,19.080583572387695,17.833066940307617,13.874000549316406,19.37441635131836,13.76667594909668,6.343891143798828,12.814984321594238,7.5419769287109375,5.967264175415039,8.12711238861084,5929.2503004807695,0.011697516776621342,0.15834209735576923,2856.9969176775435
yes-approve-david.wav,time_stretch,2.505578231292517,22050,-458.7459716796875,78.60921478271484,10.601641654968262,22.05860710144043,-7.3712239265441895,17.586984634399414,-11.243410110473633,1.5232934951782227,-6.1805419921875,2.557851552963257,-5.065520763397217,2.9497363567352295,2.3130130767822266,127.72205352783203,50.3316764831543,32.841068267822266,23.342344284057617,17.72134780883789,14.358120918273926,16.649797439575195,14.182178497314453,10.534024238586426,5.753211975097656,12.260009765625,6.955252647399902,8.320478439331055,5481.99462890625,0.011254631914198399,0.13870804398148148,2650.340069243754
yes-approve-david.wav,background_noise,3.006666666666667,22050,-280.2537137971978,15.473836845658482,9.438270815995985,9.434803695339724,1.030329490650219,5.776684406706874,-3.1019596634075532,-4.253336187092024,-0.5413743039163524,-2.0328158304520954,-1.5870491020116377,0.2706137347933892,-0.2863785650802946,49.83169878749577,37.800060459268565,15.89712377531767,17.77838035342218,12.655224768454227,12.599660582284805,11.454854954372392,9.3322241765264,8.147753859206883,6.6219962868617,7.251386243131772,4.617813131543946,4.315301570334622,8456.17168719952,0.018358545377850533,0.40198692908653844,4790.197525777723
